,CustomerID,frequency,monetary_value,recency
1747,14704.0,415,1546.91,10
1748,14705.0,1,179.0,198
1749,14708.0,29,1096.67,2
1750,14709.0,197,4911.14,14
1751,14710.0,139,606.13,13
1752,14711.0,359,2838.2,9
1753,14712.0,25,917.07,28
1754,14713.0,341,2664.2599999999998,8
1755,14714.0,10,160.19,23
1756,14715.0,71,867.38,24
1757,14716.0,55,329.68,42
1758,14719.0,238,1592.18,1
1759,14720.0,37,663.81,5
1760,14722.0,29,187.92000000000002,146
1761,14723.0,278,1158.3,9
1762,14725.0,52,718.08,24
1763,14727.0,10,268.58,273
1764,14729.0,71,313.49,373
1765,14730.0,501,2005.06,0
1766,14731.0,45,380.02,46
1767,14732.0,149,2686.34,7
1768,14733.0,216,9451.54,8
1769,14735.0,205,5807.6900000000005,3
1770,14737.0,17,1164.55,3
1771,14738.0,56,1289.94,38
1772,14739.0,61,3899.1,1
1773,14740.0,93,1423.21,190
1774,14741.0,59,1400.34,11
1775,14744.0,28,1088.53,15
1776,14745.0,70,1167.16,112
1777,14747.0,19,294.3,247
1778,14748.0,92,1311.79,28
1779,14752.0,5,389.64,43
1780,14753.0,30,563.15,86
1781,14754.0,41,638.05,44
1782,14755.0,237,4965.38,9
1783,14756.0,38,738.96,14
1784,14757.0,19,420.5,74
1785,14758.0,71,1484.06,144
1786,14759.0,102,1625.97,4
1787,14760.0,7,53.8,293
1788,14761.0,11,255.9,58
1789,14762.0,21,300.52,263
1790,14764.0,7,250.55,43
1791,14765.0,39,254.11,28
1792,14766.0,137,2423.07,7
1793,14768.0,6,139.5,16
1795,14770.0,52,876.42,231
1796,14772.0,9,139.26,111
1797,14775.0,60,1011.9,57
1798,14776.0,134,2195.58,50
1799,14777.0,3,-17.45,3
1800,14778.0,35,730.86,126
1801,14779.0,41,386.15,280
1802,14780.0,27,447.68,54
1803,14782.0,6,200.10000000000002,319
1804,14784.0,15,289.99,25
1805,14785.0,3,77.4,9
1806,14788.0,30,679.4399999999999,6
1807,14789.0,6,197.64,28
1808,14790.0,46,745.06,16
1809,14792.0,4,0.0,63
1810,14793.0,15,214.14,3
1811,14794.0,82,1272.11,2
1812,14795.0,6,131.45000000000002,165
1814,14798.0,12,173.74,52
1815,14799.0,13,157.7,50
1816,14800.0,392,4236.34,47
1817,14801.0,59,193.14,60
1818,14803.0,44,845.55,161
1819,14804.0,12,353.27,8
1820,14805.0,47,554.65,14
1821,14806.0,11,193.39000000000001,74
1822,14808.0,256,2175.37,39
1823,14810.0,255,2087.88,40
1824,14813.0,30,155.43,369
1825,14815.0,53,778.5,36
1826,14816.0,4,271.85,196
1827,14817.0,63,1110.34,199
1828,14818.0,48,657.8,73
1829,14819.0,13,272.07,63
1830,14820.0,29,507.29,20
1831,14821.0,2,48.800000000000004,366
1832,14823.0,70,321.43,179
1833,14824.0,29,1127.71,9
1834,14825.0,121,2226.91,3
1835,14828.0,17,2139.76,196
1836,14829.0,45,644.65,28
1837,14830.0,40,197.13,52
1838,14834.0,70,1698.35,17
1839,14836.0,6,102.44999999999999,9
1840,14837.0,110,1641.2,89
1841,14840.0,4,62.85,267
1842,14841.0,138,3295.76,52
1843,14842.0,158,2456.8,34
1844,14844.0,130,3189.81,63
1845,14847.0,13,309.4,148
1846,14849.0,392,7904.28,21
1847,14850.0,22,278.15,311
1848,14851.0,28,511.35,22
1849,14852.0,143,2836.69,57
1850,14853.0,10,463.05,8
1851,14854.0,131,2749.89,77
1852,14855.0,20,645.65,118
1853,14856.0,66,1311.3799999999999,35
1854,14857.0,61,1165.65,59
1855,14859.0,59,1352.04,12
1856,14860.0,12,168.62,8
1857,14861.0,6,125.79,51
1858,14862.0,48,841.1999999999999,25
1859,14863.0,11,266.76,28
1860,14865.0,4,52.2,6
1862,14867.0,37,701.33,185
1863,14868.0,147,2939.64,2
1864,14869.0,72,721.95,3
1865,14870.0,13,327.25,261
1866,14871.0,98,522.38,2
1867,14873.0,28,519.68,209
1868,14875.0,50,1448.72,8
1869,14878.0,124,1485.54,12
1870,14880.0,47,706.19,76
1871,14881.0,17,255.4,19
1872,14882.0,11,589.7,26
1873,14883.0,54,756.64,18
1874,14885.0,15,765.3199999999999,131
1875,14886.0,18,364.8,252
1876,14887.0,6,1862.0,78
1877,14888.0,20,369.2,206
1878,14889.0,10,135.9,335
1879,14890.0,7,125.65,253
1880,14891.0,33,554.38,147
1881,14893.0,73,1237.8500000000001,9
1882,14894.0,23,655.75,84
1883,14895.0,506,11020.26,7
1884,14896.0,43,468.77000000000004,204
1885,14897.0,55,1366.38,7
1886,14898.0,119,1228.32,22
1887,14901.0,98,1414.99,10
1888,14902.0,24,314.11,20
1889,14903.0,364,2744.48,20
1890,14904.0,69,1025.44,1
1891,14905.0,18,599.9,153
1892,14907.0,168,3478.85,2
1893,14908.0,9,277.8,73
1894,14910.0,35,389.86,2
1896,14912.0,28,841.52,16
1897,14913.0,87,1227.43,35
1898,14915.0,13,258.83,85
1899,14916.0,79,1264.84,70
1900,14918.0,45,1610.15,115
1901,14920.0,57,977.77,212
1902,14921.0,78,1316.07,29
1903,14923.0,44,749.1,50
1904,14924.0,10,310.05,245
1905,14929.0,11,223.88,31
1906,14930.0,128,2372.86,108
1907,14931.0,42,964.6800000000001,4
1908,14932.0,17,363.53,365
1909,14934.0,88,1888.84,72
1910,14935.0,10,1784.71,296
1911,14936.0,366,8117.42,8
1912,14937.0,35,1617.63,56
1913,14944.0,172,5842.95,29
1914,14946.0,3,100.9,13
1915,14947.0,14,290.82,71
1916,14948.0,64,1066.57,22
1917,14950.0,20,361.25,8
1918,14951.0,20,311.69,78
1919,14952.0,149,7912.79,45
1920,14953.0,55,289.82,24
1921,14954.0,85,336.17,11
1922,14957.0,12,58.49,252
1923,14958.0,42,499.68,146
1924,14959.0,61,684.97,58
1925,14960.0,27,221.27,7
1926,14961.0,317,7006.58,10
1927,14962.0,5,126.7,270
1928,14963.0,198,1487.8,9
1929,14964.0,13,206.21,246
1930,14965.0,83,599.0,95
1931,14966.0,38,191.32,14
1932,14967.0,6,463.8,49
1933,14968.0,37,147.59,29
1934,14970.0,34,1592.06,67
1935,14971.0,160,1116.57,34
1936,14972.0,18,114.77,127
1937,14973.0,32,1314.45,106
1938,14974.0,21,114.39,36
1939,14975.0,11,279.94,56
1940,14976.0,73,765.86,56
1941,14978.0,216,1931.42,71
1942,14981.0,8,102.12,245
1943,14984.0,41,213.27,18
1944,14985.0,87,296.75,197
1945,14987.0,4,326.4,15
1946,14988.0,40,334.54,211
1947,14995.0,61,233.23000000000002,38
1948,14997.0,27,540.98,45
1949,14998.0,75,429.87,169
1950,15000.0,77,490.52,47
1951,15002.0,115,1641.76,115
1952,15004.0,158,1246.32,146
1954,15006.0,144,502.09,50
1955,15007.0,12,156.91,158
1956,15009.0,182,1261.78,11
1957,15010.0,20,308.94,35
1958,15012.0,128,423.04,53
1959,15014.0,35,260.17,42
1960,15016.0,20,170.04,172
1961,15017.0,20,125.58,33
1962,15018.0,32,456.26,38
1963,15019.0,70,266.0,266
1964,15021.0,479,1872.28,8
1965,15022.0,135,905.04,11
1966,15023.0,563,6763.16,2
1967,15024.0,155,1661.33,9
1968,15025.0,72,377.01,32
1969,15026.0,61,469.0,79
1970,15027.0,37,1051.95,30
1971,15028.0,48,627.13,7
1972,15030.0,7,518.28,71
1973,15031.0,111,668.14,3
1974,15032.0,55,4464.1,255
1975,15033.0,513,2571.02,4
1976,15034.0,400,4277.66,15
1977,15035.0,27,252.73000000000002,89
1978,15036.0,127,465.55,71
1979,15038.0,133,665.59,42
1981,15041.0,67,180.35,169
1982,15042.0,5,135.93,198
1983,15043.0,3,537.0,30
1984,15044.0,461,7629.38,18
1985,15045.0,13,633.66,151
1986,15046.0,207,5064.01,8
1987,15047.0,22,343.62,269
1988,15048.0,98,380.57,64
1989,15049.0,3,121.17000000000002,273
1990,15050.0,80,1727.17,24
1991,15051.0,143,1391.61,22
1992,15052.0,30,215.78,318
1993,15053.0,71,697.79,4
1994,15054.0,114,302.1,11
1995,15057.0,25,1489.5,274
1996,15058.0,276,2124.9900000000002,24
1997,15059.0,239,1325.82,40
1998,15060.0,121,303.09,7
2000,15062.0,57,987.86,70
2001,15063.0,5,370.79999999999995,212
2002,15065.0,158,3135.98,37
2003,15066.0,53,760.59,31
2004,15067.0,82,1744.76,77
2005,15068.0,104,553.36,45
2006,15069.0,70,1109.53,178
2007,15070.0,1,106.2,372
2008,15071.0,26,982.07,93
2009,15073.0,76,612.43,9
2010,15074.0,42,748.87,104
2011,15075.0,27,773.03,77
2012,15076.0,49,880.85,172
2013,15078.0,451,9623.35,6
2014,15079.0,48,893.66,212
2015,15081.0,35,487.35,21
2016,15083.0,5,88.2,256
2017,15087.0,15,306.94,281
2018,15088.0,60,1140.27,20
2019,15089.0,145,2420.84,9
2020,15090.0,23,381.32,307
2021,15091.0,31,476.96,53
2022,15092.0,26,457.81,214
2023,15093.0,112,4410.14,17
2024,15095.0,49,1364.7,103
2025,15096.0,11,219.39000000000001,42
2026,15097.0,25,248.08,3
2027,15098.0,5,649.5,181
2028,15099.0,23,410.48,83
2029,15100.0,6,635.1,329
2030,15101.0,9,310.03,8
2031,15103.0,35,703.36,30
2032,15104.0,71,1002.54,166
2033,15105.0,101,2298.93,17
2034,15106.0,102,1407.73,17
2035,15107.0,20,247.66,310
2036,15108.0,61,1291.75,141
2037,15109.0,31,463.75,240
2038,15110.0,40,970.25,23
2039,15111.0,84,1567.48,28
2040,15113.0,101,3439.41,9
2041,15114.0,197,2760.56,29
2042,15115.0,21,340.11,17
2043,15116.0,45,1352.75,17
2044,15117.0,80,1550.13,14
2045,15118.0,1,244.8,133
2046,15119.0,14,266.4,245
2047,15120.0,22,343.82,129
2048,15121.0,28,457.72,49
2049,15122.0,87,1612.13,84
2050,15123.0,106,2199.31,6
2051,15124.0,15,184.19,22
2052,15125.0,140,11117.05,24
2053,15127.0,16,406.53,65
2054,15128.0,111,1419.54,59
2055,15129.0,84,3447.4,49
2056,15130.0,22,330.11,169
2057,15132.0,52,977.9300000000001,17
2058,15133.0,29,982.42,127
2059,15134.0,73,1387.99,14
2060,15135.0,10,127.15,232
2061,15136.0,69,1282.45,2
2062,15139.0,13,178.96,239
2063,15140.0,81,2350.0,51
2064,15142.0,26,498.74,45
2065,15143.0,14,259.45,225
2066,15144.0,218,6530.04,7
2067,15145.0,67,1194.73,3
2068,15146.0,95,1313.66,164
2069,15147.0,29,608.65,218
2070,15148.0,20,301.29,10
2071,15149.0,23,520.8000000000001,133
2072,15150.0,344,5303.97,16
2073,15152.0,278,4684.24,9
2074,15153.0,22,329.25,30
2075,15154.0,92,240.27,73
2076,15156.0,55,961.49,0
2077,15157.0,133,1869.5,3
2078,15158.0,7,401.40000000000003,44
2080,15160.0,4,158.16,356
2081,15163.0,29,304.47,17
2082,15164.0,103,843.05,68
2083,15165.0,27,487.75,372
2084,15167.0,41,163.0,320
2085,15168.0,5,106.56,25
2086,15171.0,7,1034.5,324
2087,15172.0,110,1624.05,8
2088,15174.0,11,135.75,322
2089,15175.0,23,224.14,71
2090,15178.0,3,40.5,259
2091,15179.0,95,2186.2,17
2092,15180.0,6,87.5,366
2093,15181.0,18,680.28,65
2094,15182.0,29,622.85,153
2095,15184.0,63,406.76,28
2096,15185.0,21,310.62,69
2097,15186.0,19,411.41,13
2098,15187.0,93,4670.08,1
2100,15192.0,51,1044.32,119
2101,15193.0,19,499.32,60
2102,15194.0,326,7521.17,2
2103,15195.0,1,3861.0,2
2104,15197.0,36,656.44,8
2105,15198.0,10,193.64,91
2106,15199.0,13,1268.7,58
2107,15201.0,97,927.84,78
2108,15203.0,142,1827.8,25
2109,15204.0,9,316.58,356
2110,15205.0,38,648.8299999999999,84
2111,15206.0,9,420.29999999999995,9
2112,15208.0,43,867.62,0
2113,15210.0,20,331.18,224
2114,15211.0,52,894.4100000000001,59
2115,15212.0,7,88.94999999999999,238
2116,15213.0,25,325.05,318
2117,15214.0,110,1661.44,1
2118,15215.0,43,615.99,44
2119,15216.0,2,96.6,87
2120,15218.0,166,5756.89,10
2121,15219.0,9,305.75,175
2122,15220.0,119,1758.92,51
2123,15221.0,11,114.1,365
2124,15222.0,5,585.0,318
2125,15223.0,32,454.90000000000003,225
2126,15224.0,16,310.48,357
2127,15225.0,23,409.40000000000003,233
2128,15226.0,8,154.41,310
2129,15227.0,58,1219.4,36
2130,15228.0,126,3376.96,65
2131,15230.0,23,429.6,238
2132,15232.0,31,612.06,112
2133,15234.0,14,197.0,276
2134,15235.0,143,2247.51,217
2135,15236.0,15,321.05,298
2136,15237.0,99,1412.32,1
2137,15238.0,52,1056.54,28
2138,15239.0,52,764.34,9
2139,15240.0,83,1685.57,44
2140,15241.0,111,1738.59,66
2141,15243.0,22,316.68,73
2142,15244.0,34,631.57,64
2143,15245.0,89,2515.84,133
2144,15246.0,33,514.15,237
2145,15247.0,6,356.0,121
2146,15249.0,358,6657.36,31
2147,15251.0,121,10327.11,8
2148,15252.0,44,740.78,35
2149,15253.0,55,915.3,15
2150,15254.0,18,300.36,126
2151,15255.0,47,890.85,66
2152,15256.0,6,98.45,148
2153,15257.0,8,232.14999999999998,280
2154,15258.0,34,623.16,168
2155,15260.0,78,1780.77,99
2156,15261.0,19,254.82,134
2157,15262.0,10,178.95000000000002,323
2158,15263.0,12,156.51,106
2159,15264.0,23,393.74,63
2160,15265.0,82,1506.1200000000001,150
2161,15266.0,6,119.3,337
2162,15267.0,11,1717.36,21
2163,15269.0,2,408.8,23
2164,15270.0,48,2298.2,15
2165,15271.0,275,2485.82,6
2166,15272.0,63,721.94,56
2167,15274.0,47,716.57,3
2168,15275.0,42,609.19,30
2169,15276.0,52,135.31,65
2170,15277.0,12,255.89999999999998,46
2171,15279.0,21,277.40999999999997,354
2172,15280.0,16,113.12,171
2173,15281.0,150,2239.9500000000003,58
2174,15286.0,3,240.55,49
2175,15287.0,21,485.24,21
2176,15288.0,88,2306.52,42
2177,15289.0,59,935.1,28
2178,15290.0,212,7803.7699999999995,4
2179,15291.0,109,4596.51,25
2180,15292.0,25,180.94,200
2181,15296.0,200,3610.31,43
2182,15297.0,41,635.04,9
2183,15298.0,194,3774.1,1
2184,15299.0,12,3787.09,66
2185,15300.0,28,496.44,63
2186,15301.0,247,5028.12,50
2187,15303.0,31,574.02,289
2188,15304.0,26,680.3,60
2189,15306.0,58,1174.35,63
2190,15307.0,12,205.3,95
2191,15308.0,21,302.27,270
2193,15312.0,48,921.1,74
2194,15313.0,1,52.0,109
2195,15314.0,24,327.97,198
2196,15315.0,38,551.54,63
2197,15316.0,1,165.0,326
2198,15318.0,33,312.62,3
2199,15319.0,16,204.5,283
2200,15320.0,36,267.13,43
2201,15321.0,106,2650.73,48
2202,15322.0,49,602.97,63
2203,15325.0,49,162.29,103
2204,15326.0,29,311.71,333
2205,15327.0,10,208.75,52
2206,15329.0,62,1005.5,34
2207,15330.0,13,714.96,31
2208,15332.0,35,1661.06,365
2209,15333.0,16,1028.56,207
2210,15334.0,99,351.67,156
2211,15335.0,36,173.97,53
2212,15339.0,88,557.57,65
2213,15341.0,17,2020.52,80
2214,15342.0,26,391.76,115
2215,15343.0,21,364.5,86
2216,15344.0,32,476.58,0
2217,15345.0,23,367.69,34
2218,15346.0,17,252.42000000000002,332
2219,15347.0,5,201.60000000000002,365
2220,15348.0,9,158.04,71
2221,15349.0,72,473.81,157
2222,15350.0,5,115.65,372
2223,15351.0,233,1862.14,11
2224,15353.0,63,777.02,254
2225,15355.0,14,277.05,28
2226,15356.0,519,2766.5,30
2227,15358.0,561,8234.8,4
2228,15360.0,13,427.93,39
2229,15361.0,7,418.92,361
2230,15363.0,17,318.05,240
2231,15364.0,29,913.19,95
2232,15365.0,151,1330.45,25
2233,15366.0,44,602.51,74
2234,15367.0,96,1867.69,56
2235,15368.0,4,446.94000000000005,20
2236,15369.0,1,-1592.49,143
2237,15370.0,95,2360.55,40
2238,15372.0,27,2007.3999999999999,136
2239,15373.0,137,2213.11,7
2240,15374.0,3,168.0,128
2241,15376.0,117,1233.3600000000001,39
2242,15379.0,196,3631.8900000000003,168
2243,15380.0,37,1682.3600000000001,8
2244,15381.0,8,596.85,213
2245,15382.0,306,5927.86,14
2246,15384.0,43,635.76,169
2247,15385.0,12,316.88,39
2248,15386.0,31,394.14,185
2249,15388.0,10,140.54,269
2250,15389.0,1,500.0,171
2251,15392.0,85,1515.73,4
2252,15393.0,12,231.86,15
2253,15394.0,85,2183.54,9
2254,15395.0,7,107.45,325
2255,15396.0,14,288.18,112
2256,15397.0,6,94.0,289
2257,15398.0,74,1339.63,15
2258,15399.0,50,815.77,0
2259,15400.0,13,666.7,91
2260,15402.0,42,626.77,148
2261,15405.0,8,349.1,188
2262,15406.0,58,426.61,17
2263,15407.0,153,1056.44,33
2264,15408.0,34,267.18,263
2265,15410.0,122,3450.84,83
2266,15411.0,100,1346.38,25
2267,15412.0,10,190.53,170
2268,15414.0,39,774.9000000000001,9
2269,15415.0,48,572.8100000000001,312
2270,15416.0,193,3974.37,64
2271,15417.0,28,508.8,84
2272,15419.0,8,135.86,24
2273,15421.0,53,950.36,58
2274,15422.0,6,97.7,322
2275,15423.0,2,43.5,37
2276,15424.0,17,383.34,253
2277,15426.0,300,1429.9,18
2278,15427.0,306,1483.14,32
2279,15428.0,6,93.78,14
2280,15429.0,83,364.90000000000003,26
2281,15432.0,10,171.19,22
2282,15433.0,53,417.87,78
2283,15434.0,59,997.48,7
2284,15435.0,29,149.29,21
2285,15436.0,329,1122.53,11
2286,15437.0,45,200.16,261
2287,15438.0,25,156.57999999999998,130
2288,15440.0,62,383.68,54
2289,15442.0,2,594.0,248
2290,15443.0,385,3212.16,1
2291,15444.0,219,1418.26,8
2292,15445.0,5,113.5,263
2293,15447.0,9,155.17,330
2294,15448.0,28,494.64,312
2295,15449.0,62,971.22,25
2296,15450.0,30,429.84,29
2297,15452.0,58,538.73,29
2298,15453.0,286,1388.37,1
2299,15454.0,25,179.1,361
2300,15456.0,60,447.22,282
2301,15457.0,58,237.07,261
2302,15458.0,7,161.64,24
2303,15460.0,58,216.76,353
2304,15462.0,11,234.6,93
2305,15463.0,7,126.14,28
2306,15464.0,157,1048.85,337
2307,15465.0,104,6945.0199999999995,19
2308,15466.0,57,334.53,84
2309,15467.0,53,511.88,8
2310,15468.0,29,438.46,34
2311,15469.0,27,504.5,42
2312,15471.0,77,469.48,1
2313,15472.0,76,371.56,112
2314,15473.0,14,1465.2,13
2315,15475.0,29,454.10999999999996,76
2316,15478.0,46,1441.42,39
2317,15480.0,45,905.5,115
2318,15482.0,127,6568.72,15
2319,15483.0,88,233.81,160
2320,15484.0,189,3563.11,0
2321,15485.0,86,2575.0,29
2322,15488.0,2,91.32000000000001,92
2323,15489.0,55,1090.03,22
2324,15491.0,155,3090.85,94
2325,15492.0,35,659.4599999999999,27
2326,15493.0,299,1967.25,32
2327,15494.0,125,1299.23,20
2328,15497.0,16,1259.7,17
2329,15498.0,523,12396.46,0
2330,15500.0,68,1131.56,7
2331,15502.0,252,5541.46,15
2332,15503.0,70,147.09,362
2333,15504.0,13,52.83,80
2334,15505.0,99,3497.14,52
2335,15506.0,164,979.26,22
2336,15507.0,46,492.36,171
2337,15508.0,92,1000.27,188
2338,15510.0,1,250.0,330
2339,15511.0,160,909.23,11
2340,15512.0,7,121.0,155
2342,15514.0,218,2963.19,11
2343,15516.0,15,62.43,44
2344,15517.0,27,267.03,232
2345,15518.0,220,1911.89,63
2346,15520.0,18,343.5,1
2347,15521.0,200,2574.65,35
2348,15522.0,57,398.84,32
2349,15523.0,10,412.01000000000005,83
2350,15524.0,1,440.0,24
2351,15525.0,180,811.02,1
2352,15526.0,4,148.44,32
2353,15527.0,166,2348.82,18
2354,15528.0,26,229.33,253
2355,15529.0,674,3967.78,22
2356,15530.0,108,1502.35,21
2357,15531.0,228,2007.44,7
2358,15532.0,263,1517.08,24
2359,15533.0,86,746.92,18
2360,15535.0,78,459.9,172
2361,15537.0,24,110.92,162
2362,15539.0,41,538.46,6
2363,15540.0,15,213.3,10
2364,15541.0,29,85.13000000000001,113
2365,15543.0,28,127.86,287
2366,15544.0,261,3542.51,8
2367,15545.0,81,292.71999999999997,53
2368,15547.0,702,4954.84,6
2369,15549.0,116,1655.76,76
2370,15550.0,61,575.63,3
2371,15551.0,29,436.06,36
2372,15552.0,17,90.12,216
2373,15553.0,56,437.23,59
2374,15554.0,14,217.2,277
2376,15556.0,31,279.77,23
2377,15557.0,20,473.65000000000003,28
2378,15561.0,31,722.74,11
2379,15562.0,1,134.55,351
2380,15563.0,117,1319.69,8
2381,15565.0,8,173.16,49
2382,15567.0,7,186.01,18
2383,15568.0,53,758.29,2
2384,15569.0,31,1375.71,103
2385,15570.0,330,4109.97,6
2386,15571.0,57,650.4300000000001,11
2387,15572.0,215,2552.86,4
2388,15573.0,104,607.45,31
2389,15574.0,168,702.25,177
2390,15576.0,45,940.6700000000001,37
2391,15577.0,39,258.88,150
2392,15578.0,13,127.1,161
2393,15579.0,51,348.6,68
2394,15581.0,151,3429.9700000000003,120
2395,15582.0,44,682.9100000000001,24
2396,15584.0,125,722.61,23
2397,15585.0,31,455.3,176
2398,15587.0,9,913.6800000000001,49
2399,15589.0,30,456.58,252
2400,15590.0,1,-30.19,288
2401,15592.0,24,388.58,46
2402,15593.0,5,199.8,70
2403,15594.0,104,1767.53,15
2404,15596.0,84,1343.34,100
2405,15597.0,23,315.71999999999997,29
2406,15598.0,16,235.68,34
2407,15599.0,52,761.74,26
2408,15601.0,414,6745.36,10
2409,15602.0,54,1083.63,7
2410,15603.0,2,48.480000000000004,78
2411,15604.0,17,216.39,51
2412,15605.0,67,1198.23,35
2413,15606.0,91,2422.64,56
2414,15607.0,13,104.76,336
2415,15608.0,60,1093.68,27
2416,15609.0,18,270.03000000000003,182
2417,15610.0,6,112.46000000000001,51
2418,15611.0,45,1568.39,9
2419,15612.0,6,195.15,35
2420,15615.0,429,10360.04,9
2421,15618.0,49,747.031,32
2422,15619.0,3,336.40000000000003,10
2423,15620.0,104,1524.4,49
2424,15621.0,18,1158.77,3
2425,15622.0,214,3224.53,2
2426,15623.0,19,301.03,140
2427,15624.0,34,588.13,116
2428,15625.0,68,1504.56,99
2429,15626.0,49,675.8,74
2430,15628.0,157,2865.64,4
2431,15630.0,61,1180.4,44
2432,15632.0,177,3147.31,15
2433,15634.0,15,243.55,16
2434,15636.0,25,724.76,89
2435,15637.0,15,223.36,52
2436,15638.0,2,-94.0,300
2437,15639.0,25,425.32,133
2438,15640.0,495,12433.34,3
2439,15641.0,119,1887.2,104
2440,15643.0,36,647.4,178
2441,15644.0,238,813.0,165
2442,15645.0,52,612.01,18
2443,15646.0,36,425.14000000000004,157
2444,15648.0,28,599.9,203
2445,15649.0,2,816.0,335
2446,15651.0,32,646.3,36
2447,15652.0,21,337.74,90
2448,15653.0,6,877.4399999999999,92
2449,15654.0,21,922.53,8
2450,15655.0,37,511.32,232
2451,15656.0,47,748.5,44
2452,15657.0,1,30.0,22
2453,15658.0,56,958.9,189
2454,15659.0,11,306.45,43
2455,15660.0,94,1552.01,24
2456,15661.0,5,309.8,316
2457,15663.0,9,138.14,105
2458,15664.0,19,358.63,50
2459,15665.0,116,2242.01,167
2460,15667.0,13,301.32,39
2461,15668.0,1,76.32000000000001,217
2462,15669.0,35,677.69,39
2463,15670.0,12,173.05,296
2464,15671.0,81,2635.4900000000002,18
2465,15673.0,155,2881.02,87
2466,15674.0,135,1744.02,72
2467,15675.0,21,323.69,80
2468,15676.0,216,3324.09,8
2469,15677.0,33,657.23,48
2470,15678.0,12,352.7,52
2471,15679.0,110,781.28,23
2472,15680.0,78,1333.68,8
2473,15681.0,67,946.36,17
2474,15683.0,10,193.75,116
2475,15687.0,168,2981.5,8
2476,15689.0,9,254.1,119
2477,15690.0,19,239.76,3
2478,15691.0,2,136.8,251
2479,15692.0,12,191.04,27
2480,15694.0,79,6423.6,0
2481,15695.0,22,409.98,266
2482,15696.0,177,2644.46,32
2483,15699.0,18,309.65,17
2484,15700.0,89,664.03,171
2485,15701.0,237,1542.14,1
2486,15703.0,5,211.5,264
2487,15704.0,117,2293.62,139
2488,15705.0,6,143.1,200
2489,15706.0,59,1001.8100000000001,59
2490,15707.0,214,945.58,34
2491,15708.0,297,3329.7200000000003,40
2492,15709.0,6,133.25,283
2493,15712.0,53,1072.3600000000001,8
2494,15713.0,20,346.75,142
2495,15714.0,35,330.88,11
2496,15716.0,118,1118.81,145
2497,15717.0,7,150.3,233
2499,15720.0,128,598.73,23
2500,15721.0,91,507.08,11
2501,15722.0,72,2181.21,35
2502,15723.0,41,203.1,364
2503,15724.0,12,212.3,200
2504,15725.0,32,415.25,14
2505,15727.0,302,5178.96,16
2506,15728.0,4,-134.8,48
2507,15729.0,6,62.0,197
2508,15730.0,73,1108.38,65
2509,15732.0,14,294.12,211
2510,15733.0,10,162.3,282
2511,15734.0,26,1339.45,114
2512,15737.0,81,1121.21,14
2513,15738.0,176,4788.77,18
2514,15739.0,8,449.12,65
2515,15740.0,9,154.88,48
2516,15743.0,88,784.46,15
2517,15744.0,3,34.8,77
2518,15745.0,65,1071.24,8
2519,15746.0,29,182.96,133
2520,15747.0,93,974.04,12
2521,15748.0,21,149.31,39
2523,15750.0,295,2451.23,2
2524,15752.0,412,2628.93,39
2525,15753.0,1,79.2,304
2526,15754.0,29,455.67,50
2527,15755.0,149,2318.88,0
2528,15756.0,192,532.96,60
2529,15757.0,45,714.42,65
2530,15758.0,9,205.25,24
2531,15759.0,7,253.04,217
2532,15762.0,37,583.75,64
2533,15763.0,63,1048.67,31
2534,15764.0,188,3245.47,80
2535,15766.0,11,315.06,63
2536,15768.0,28,581.8299999999999,115
2538,15773.0,10,635.6800000000001,5
2539,15774.0,25,270.8,68
2540,15775.0,7,104.9,244
2541,15776.0,18,241.62,132
2542,15777.0,22,1021.61,240
2543,15780.0,29,475.28000000000003,183
2544,15781.0,21,333.56,24
2545,15782.0,44,2593.94,9
2546,15783.0,14,246.3,10
2547,15785.0,87,2303.75,29
2548,15786.0,280,4834.2,43
2549,15787.0,206,948.05,25
2550,15789.0,25,351.3,357
2551,15790.0,35,220.85,9
2552,15791.0,76,1604.44,43
2553,15793.0,13,948.96,8
2554,15795.0,42,610.01,149
2555,15796.0,135,2666.61,0
2556,15797.0,8,2207.4,112
2557,15799.0,98,884.14,75
2558,15800.0,119,699.08,106
2559,15801.0,69,1042.19,45
2560,15802.0,3,-451.42,142
2561,15803.0,8,415.82000000000005,50
2562,15804.0,274,3848.55,0
2563,15805.0,307,5452.17,22
2564,15806.0,31,784.58,45
2565,15807.0,48,903.9,49
2566,15808.0,210,3724.77,305
2567,15809.0,43,399.21,35
2568,15810.0,112,1145.43,78
2569,15811.0,139,2171.32,16
2570,15812.0,41,1801.14,106
2571,15813.0,40,1303.9099999999999,207
2572,15814.0,74,1842.73,2
2573,15815.0,49,2100.6,63
2574,15819.0,123,1905.45,48
2575,15820.0,17,206.98,319
2576,15821.0,62,570.96,43
2577,15822.0,33,885.47,2
2578,15823.0,17,-840.76,336
2579,15825.0,20,532.94,171
2580,15826.0,69,1649.3600000000001,50
2581,15827.0,134,1641.48,72
2582,15829.0,51,636.14,98
2583,15830.0,41,547.7,28
2584,15831.0,69,747.76,57
2585,15832.0,54,836.79,253
2586,15834.0,276,2084.9,69
2587,15835.0,50,954.09,43
2588,15836.0,12,117.47,44
2589,15837.0,24,391.98,64
2591,15839.0,65,1020.74,24
2592,15840.0,28,345.66,58
2593,15841.0,50,1209.1,63
2594,15843.0,8,118.95000000000002,303
2595,15844.0,11,130.73999999999998,45
2596,15845.0,140,3650.87,17
